temp,rain_1h,snow_1h,clouds_all,year,month,day,day_of_week,day_of_year,hour,minute,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,traffic_volume
289.35,0.0,0.0,0,2016,8,15,0,228,7,0,True,False,False,False,False,False,False,False,False,5876
261.15,0.0,0.0,90,2013,12,13,4,347,22,0,False,False,False,False,False,True,False,False,False,2627
288.07,0.0,0.0,1,2015,7,1,2,182,4,0,True,False,False,False,False,False,False,False,False,936
274.15,0.0,0.0,90,2016,11,23,2,328,8,0,False,False,True,False,False,False,False,False,False,4219
278.95,0.0,0.0,75,2016,11,28,0,333,20,0,False,False,False,False,False,False,True,False,False,2016
272.5,0.0,0.0,1,2017,11,12,6,316,10,0,True,False,False,False,False,False,False,False,False,3540
292.64,0.0,0.0,20,2016,7,28,3,210,22,0,False,True,False,False,False,False,False,False,False,1961
297.43,0.0,0.0,1,2017,6,16,4,167,12,0,True,False,False,False,False,False,False,False,False,5135
290.37,0.0,0.0,1,2013,8,17,5,229,21,0,True,False,False,False,False,False,False,False,False,3192
262.77,0.0,0.0,1,2014,2,21,4,52,22,0,True,False,False,False,False,False,False,False,False,1684
292.42,0.0,0.0,1,2016,7,7,3,189,3,0,False,False,False,False,False,False,True,False,False,335
289.27,0.0,0.0,40,2017,4,21,4,111,15,0,False,True,False,False,False,False,False,False,False,5993
299.41,0.0,0.0,90,2018,8,19,6,231,12,0,False,True,False,False,False,False,False,False,False,4624
258.01,0.0,0.0,90,2018,1,15,0,15,13,0,False,False,False,False,True,False,False,False,False,4207
292.88,0.0,0.0,90,2018,6,18,0,169,10,0,False,False,True,False,False,False,False,False,False,4161
286.42,0.0,0.0,1,2018,8,22,2,234,3,0,False,False,False,False,False,True,False,False,False,393
267.89,0.0,0.0,90,2016,12,6,1,341,18,0,False,False,False,False,False,False,False,True,False,4520
268.28,0.0,0.0,64,2013,11,27,2,331,19,0,False,True,False,False,False,False,False,False,False,3347
292.12,0.3,0.0,1,2015,7,25,5,206,6,0,False,False,False,False,False,True,False,False,False,241
300.94,0.0,0.0,24,2013,7,20,5,201,1,0,False,True,False,False,False,False,False,False,False,919
277.68,0.0,0.0,90,2012,11,7,2,312,8,0,False,False,True,False,False,False,False,False,False,6264
295.44,0.0,0.0,40,2018,9,23,6,266,14,0,False,True,False,False,False,False,False,False,False,4091
275.86,0.0,0.0,90,2017,11,17,4,321,12,0,False,False,False,False,False,False,True,False,False,5308
290.96,0.0,0.0,0,2016,8,5,4,218,3,0,True,False,False,False,False,False,False,False,False,586
281.0,0.0,0.0,90,2017,10,15,6,288,1,0,False,False,False,False,False,True,False,False,False,904
272.05,0.25,0.0,90,2014,4,17,3,107,9,0,False,False,False,False,False,False,True,False,False,5241
287.68,0.0,0.0,90,2017,10,5,3,278,19,0,False,True,False,False,False,False,False,False,False,3724
298.15,0.0,0.0,40,2016,7,12,1,194,11,0,False,True,False,False,False,False,False,False,False,4392
291.245,0.0,0.0,88,2016,7,15,4,197,14,0,False,False,False,False,False,False,True,False,False,5099
288.4,0.0,0.0,20,2017,5,7,6,127,21,0,False,True,False,False,False,False,False,False,False,2418
248.63,0.0,0.0,1,2013,12,7,5,341,4,0,True,False,False,False,False,False,False,False,False,364
289.23,0.0,0.0,75,2017,8,9,2,221,7,0,False,True,False,False,False,False,False,False,False,6017
261.68,0.0,0.0,90,2016,12,10,5,345,17,0,False,False,False,False,False,False,False,True,False,4340
284.09,0.0,0.0,90,2017,4,25,1,115,22,0,False,False,False,False,False,False,True,False,False,1688
271.65,0.0,0.0,90,2017,11,5,6,309,20,0,False,True,False,False,False,False,False,False,False,2273
279.08,0.0,0.0,90,2017,4,30,6,120,9,0,False,False,False,False,False,False,True,False,False,2887
274.35,0.0,0.0,1,2017,2,26,6,57,17,0,True,False,False,False,False,False,False,False,False,4095
276.13,0.0,0.0,90,2013,10,20,6,293,16,0,False,False,False,False,False,True,False,False,False,4623
268.68,0.0,0.0,90,2015,12,24,3,358,19,0,False,True,False,False,False,False,False,False,False,2134
283.68,0.0,0.0,1,2017,4,6,3,96,14,0,True,False,False,False,False,False,False,False,False,5446
250.08,0.0,0.0,1,2017,12,27,2,361,4,0,True,False,False,False,False,False,False,False,False,712
280.025,0.0,0.0,48,2016,10,25,1,299,9,0,False,True,False,False,False,False,False,False,False,4881
273.94,0.0,0.0,90,2018,3,27,1,86,9,0,False,False,False,False,True,False,False,False,False,5088
271.42,0.0,0.0,1,2016,12,5,0,340,4,0,False,False,False,False,False,True,False,False,False,798
272.29,0.0,0.0,90,2017,10,29,6,302,6,0,False,True,False,False,False,False,False,False,False,802
289.72,0.0,0.0,75,2017,8,10,3,222,8,0,False,False,False,False,False,True,False,False,False,6052
293.29,0.0,0.0,1,2018,4,29,6,119,18,0,True,False,False,False,False,False,False,False,False,3903
274.48,0.0,0.0,90,2016,3,5,5,65,1,0,False,False,False,False,False,False,False,True,False,710
275.84,0.0,0.0,90,2016,12,5,0,340,14,0,False,False,False,False,False,False,True,False,False,5052
263.72,0.0,0.0,1,2016,2,3,2,34,19,0,True,False,False,False,False,False,False,False,False,3056
273.95,0.0,0.0,90,2016,11,23,2,328,6,0,False,False,False,False,False,False,False,True,False,4787
260.81,0.0,0.0,90,2013,12,14,5,348,17,0,False,False,False,False,False,False,False,True,False,4670
271.41,0.0,0.0,1,2017,4,7,4,97,3,0,True,False,False,False,False,False,False,False,False,394
291.03,0.0,0.0,75,2015,8,23,6,235,13,0,False,True,False,False,False,False,False,False,False,4384
252.49,0.0,0.0,1,2013,2,21,3,52,5,0,True,False,False,False,False,False,False,False,False,2607
268.31,0.0,0.0,90,2014,1,14,1,14,5,0,False,False,False,False,False,False,False,True,False,2389
287.11,0.0,0.0,1,2014,5,25,6,145,5,0,True,False,False,False,False,False,False,False,False,459
292.53,0.0,0.0,1,2017,8,1,1,213,8,0,True,False,False,False,False,False,False,False,False,6052
264.31,0.0,0.0,90,2012,12,25,1,360,3,0,False,True,False,False,False,False,False,False,False,191
269.27,0.0,0.0,1,2012,10,13,5,287,5,0,True,False,False,False,False,False,False,False,False,740
296.6,0.0,0.0,12,2016,7,13,2,195,10,0,False,True,False,False,False,False,False,False,False,4075
278.976,0.0,0.0,100,2016,10,26,2,300,7,0,False,False,False,False,False,False,True,False,False,5380
267.15,0.0,0.0,90,2017,12,21,3,355,12,0,False,False,False,False,False,False,False,True,False,5140
273.88,0.0,0.0,90,2016,11,22,1,327,21,0,False,False,False,False,False,False,True,False,False,1815
255.46,0.0,0.0,1,2018,1,1,0,1,15,0,True,False,False,False,False,False,False,False,False,3410
294.67,0.0,0.0,92,2014,6,22,6,173,21,0,False,False,False,False,False,False,True,False,False,2481
296.47,0.0,0.0,1,2018,9,15,5,258,9,0,True,False,False,False,False,False,False,False,False,3999
275.09,0.0,0.0,40,2017,1,31,1,31,16,0,False,False,False,False,False,False,False,True,False,6699
293.11,0.0,0.0,24,2014,6,13,4,164,21,0,False,True,False,False,False,False,False,False,False,3017
258.84,0.0,0.0,64,2013,11,27,2,331,5,0,False,True,False,False,False,False,False,False,False,2591
281.4,0.0,0.0,1,2018,9,22,5,265,9,0,True,False,False,False,False,False,False,False,False,3770
285.93,0.0,0.0,1,2017,8,7,0,219,5,0,False,False,False,False,False,True,False,False,False,2878
285.29,1.02,0.0,90,2016,4,24,6,115,20,0,False,False,False,False,False,True,False,False,False,2577
276.09,0.0,0.0,90,2017,1,22,6,22,18,0,False,False,False,False,False,True,False,False,False,3481
292.57,0.0,0.0,1,2013,5,14,1,134,22,0,True,False,False,False,False,False,False,False,False,2286
265.09,0.0,0.0,40,2016,1,15,4,15,20,0,False,True,False,False,False,False,False,False,False,2942
279.15,0.0,0.0,75,2014,3,13,3,72,23,0,False,True,False,False,False,False,False,False,False,1290
267.52,0.0,0.0,90,2014,3,9,6,68,6,0,False,True,False,False,False,False,False,False,False,815
273.68,0.0,0.0,90,2016,2,23,1,54,3,0,False,True,False,False,False,False,False,False,False,314
276.59,0.0,0.0,75,2016,4,29,4,120,1,0,False,False,False,False,False,True,False,False,False,458
289.46,0.0,0.0,1,2015,10,21,2,294,14,0,True,False,False,False,False,False,False,False,False,5312
248.22,0.0,0.0,1,2016,12,18,6,353,1,0,True,False,False,False,False,False,False,False,False,667
301.85,0.0,0.0,1,2015,8,12,2,224,17,0,True,False,False,False,False,False,False,False,False,6386
270.94,0.0,0.0,1,2017,11,23,3,327,1,0,True,False,False,False,False,False,False,False,False,601
252.14,0.0,0.0,90,2016,1,18,0,18,11,0,False,True,False,False,False,False,False,False,False,3919
292.88,0.0,0.0,1,2017,6,12,0,163,0,0,False,False,False,False,False,True,False,False,False,658
268.22,0.0,0.0,90,2016,12,31,5,366,21,0,False,True,False,False,False,False,False,False,False,2921
259.0,0.0,0.0,90,2017,12,28,3,362,23,0,False,False,False,False,False,False,False,True,False,1177
285.84,0.0,0.0,90,2016,5,12,3,133,17,0,False,True,False,False,False,False,False,False,False,6049
285.37,0.0,0.0,99,2012,10,24,2,298,0,0,False,False,False,False,False,True,False,False,False,580
260.39,0.0,0.0,90,2013,12,14,5,348,7,0,False,False,False,False,False,True,False,False,False,1868
275.58,0.0,0.0,90,2013,4,8,0,98,3,0,False,True,False,False,False,False,False,False,False,296
301.85,0.0,0.0,92,2013,7,10,2,191,17,0,False,False,False,False,False,False,True,False,False,6227
271.72,0.0,0.0,90,2017,12,4,0,338,23,0,False,False,False,False,False,False,False,True,False,1763
282.865,0.0,0.0,24,2016,10,18,1,292,7,0,False,True,False,False,False,False,False,False,False,6322
273.02,0.0,0.0,75,2016,12,29,3,364,13,0,False,True,False,False,False,False,False,False,False,5072
292.16,0.0,0.0,90,2013,9,28,5,271,9,0,False,False,False,False,False,False,True,False,False,4050
289.5,0.25,0.0,90,2018,9,19,2,262,18,0,False,False,False,False,False,False,True,False,False,4469
289.94,0.0,0.0,1,2016,9,12,0,256,3,0,True,False,False,False,False,False,False,False,False,318
293.62,0.0,0.0,40,2017,8,11,4,223,21,0,False,False,False,False,False,False,True,False,False,4585
276.793,0.0,0.0,64,2014,1,17,4,17,6,0,False,True,False,False,False,False,False,False,False,5441
274.86,0.0,0.0,90,2016,4,7,3,98,1,0,False,True,False,False,False,False,False,False,False,357
282.35,0.0,0.0,40,2017,10,24,1,297,18,0,False,True,False,False,False,False,False,False,False,4792
298.07,0.0,0.0,8,2016,8,18,3,231,14,0,True,False,False,False,False,False,False,False,False,4725
280.41,0.0,0.0,90,2014,3,31,0,90,7,0,False,True,False,False,False,False,False,False,False,6318
270.0,0.0,0.0,90,2016,2,6,5,37,1,0,False,False,False,False,True,False,False,False,False,770
293.55,0.0,0.0,75,2018,6,22,4,173,10,0,False,True,False,False,False,False,False,False,False,4765
279.86,0.0,0.0,68,2014,5,15,3,135,22,0,False,True,False,False,False,False,False,False,False,2177
274.02,0.0,0.0,90,2016,11,23,2,328,4,0,False,False,False,False,False,True,False,False,False,867
295.22,0.0,0.0,1,2017,7,5,2,186,3,0,True,False,False,False,False,False,False,False,False,431
281.29,0.0,0.0,90,2015,10,28,2,301,4,0,False,False,True,False,False,False,False,False,False,910
260.96,0.0,0.0,20,2013,3,20,2,79,2,0,False,True,False,False,False,False,False,False,False,282
282.48,0.0,0.0,75,2017,10,23,0,296,8,0,False,True,False,False,False,False,False,False,False,6076
273.65,0.0,0.0,90,2016,2,28,6,59,10,0,False,False,False,False,False,False,False,True,False,3609
295.88,0.0,0.0,5,2017,5,31,2,151,16,0,True,False,False,False,False,False,False,False,False,6471
295.7,0.0,0.0,40,2014,6,27,4,178,8,0,False,True,False,False,False,False,False,False,False,5703
296.28,0.0,0.0,40,2017,7,23,6,204,15,0,False,True,False,False,False,False,False,False,False,4170
258.76,0.0,0.0,64,2014,1,22,2,22,2,0,False,False,False,False,False,False,False,True,False,271
273.58,0.0,0.0,90,2016,3,18,4,78,11,0,False,False,False,False,False,True,False,False,False,5219
292.15,0.0,0.0,90,2018,7,1,6,182,12,0,False,False,False,True,False,False,False,False,False,3696
274.96,0.0,0.0,90,2017,1,22,6,22,22,0,False,False,True,False,False,False,False,False,False,2316
286.52,0.0,0.0,1,2015,10,20,1,293,23,0,False,False,False,False,False,False,True,False,False,957
258.93,0.0,0.0,1,2012,12,26,2,361,13,0,True,False,False,False,False,False,False,False,False,4699
253.14,0.0,0.0,1,2014,2,7,4,38,4,0,True,False,False,False,False,False,False,False,False,724
276.87,0.0,0.0,40,2018,4,12,3,102,2,0,False,False,True,False,False,False,False,False,False,291
275.48,0.0,0.0,1,2017,3,4,5,63,23,0,True,False,False,False,False,False,False,False,False,2188
271.9,0.0,0.0,75,2017,1,1,6,1,14,0,False,True,False,False,False,False,False,False,False,3431
257.43,0.0,0.0,90,2017,12,28,3,362,5,0,False,False,False,False,True,False,False,False,False,2217
269.42,0.0,0.0,1,2017,12,16,5,350,6,0,False,False,False,False,False,True,False,False,False,1294
289.93,0.0,0.0,20,2017,8,24,3,236,10,0,False,True,False,False,False,False,False,False,False,4708
273.95,0.0,0.0,90,2017,4,27,3,117,5,0,False,False,False,False,False,True,False,False,False,2788
278.02,0.0,0.0,75,2012,11,14,2,319,16,0,False,True,False,False,False,False,False,False,False,7189
291.7,0.0,0.0,0,2016,8,5,4,218,1,0,True,False,False,False,False,False,False,False,False,584
285.15,0.0,0.0,90,2017,4,29,5,119,15,0,False,True,False,False,False,False,False,False,False,4981
290.08,0.0,0.0,12,2014,5,7,2,127,19,0,False,False,False,False,False,False,False,False,True,3283
274.41,0.0,0.0,98,2012,11,6,1,311,3,0,True,False,False,False,False,False,False,False,False,356
275.56,0.0,0.0,1,2018,4,12,3,102,4,0,True,False,False,False,False,False,False,False,False,949
284.14,0.0,0.0,1,2016,11,10,3,315,10,0,True,False,False,False,False,False,False,False,False,4223
290.98,0.25,0.0,80,2014,6,2,0,153,5,0,False,False,False,False,False,True,False,False,False,2900
291.16,0.0,0.0,0,2013,8,10,5,222,23,0,True,False,False,False,False,False,False,False,False,2209
277.59,0.0,0.0,1,2016,4,10,6,101,22,0,True,False,False,False,False,False,False,False,False,1724
275.72,0.0,0.0,90,2018,4,13,4,103,18,0,False,False,False,False,False,True,False,False,False,4167
284.31,11.58,0.0,92,2014,5,19,0,139,13,0,False,False,False,False,False,False,True,False,False,4388
256.68,0.0,0.0,90,2016,12,15,3,350,22,0,False,True,False,False,False,False,False,False,False,2206
290.31,0.0,0.0,90,2018,9,5,2,248,10,0,False,True,False,False,False,False,False,False,False,4599
289.61,0.0,0.0,40,2015,10,21,2,294,13,0,False,True,False,False,False,False,False,False,False,4963
276.88,0.0,0.0,90,2017,5,1,0,121,19,0,False,False,False,False,False,False,True,False,False,3086
299.82,0.0,0.0,90,2014,7,20,6,201,21,0,False,True,False,False,False,False,False,False,False,2657
288.28,0.0,0.0,40,2012,10,2,1,276,9,0,False,True,False,False,False,False,False,False,False,5545
273.98,0.0,0.0,90,2013,3,10,6,69,5,0,False,False,False,False,False,False,True,False,False,438
263.7,0.0,0.0,75,2014,3,24,0,83,2,0,False,True,False,False,False,False,False,False,False,212
300.48,0.0,0.0,1,2014,8,7,3,219,14,0,True,False,False,False,False,False,False,False,False,5824
281.72,0.0,0.0,40,2016,5,14,5,135,20,0,False,True,False,False,False,False,False,False,False,3154
292.75,0.0,0.0,1,2017,8,21,0,233,0,0,False,False,False,False,False,True,False,False,False,620
259.48,0.0,0.0,1,2016,2,12,4,43,9,0,True,False,False,False,False,False,False,False,False,5152
291.31,0.0,0.0,90,2017,8,9,2,221,14,0,False,False,True,False,False,False,False,False,False,4975
287.31,0.0,0.0,1,2014,6,3,1,154,7,0,True,False,False,False,False,False,False,False,False,6659
277.1,0.0,0.0,40,2014,4,7,0,97,5,0,False,True,False,False,False,False,False,False,False,2672
272.22,0.0,0.0,90,2018,2,15,3,46,19,0,False,True,False,False,False,False,False,False,False,3463
249.65,0.0,0.0,1,2014,2,26,2,57,5,0,True,False,False,False,False,False,False,False,False,2645
297.64,0.0,0.0,0,2014,5,24,5,144,20,0,True,False,False,False,False,False,False,False,False,2807
302.3,0.0,0.0,90,2018,6,30,5,181,16,0,False,True,False,False,False,False,False,False,False,4707
297.15,0.0,0.0,0,2016,10,3,0,277,15,0,True,False,False,False,False,False,False,False,False,5179
264.68,0.0,0.0,1,2015,12,27,6,361,11,0,True,False,False,False,False,False,False,False,False,3299
281.14,0.64,0.0,64,2013,11,16,5,320,16,0,False,False,False,False,False,False,True,False,False,4537
297.12,0.25,0.0,75,2018,8,31,4,243,13,0,False,False,False,False,False,True,False,False,False,5400
274.15,0.0,0.0,90,2018,4,10,1,100,12,0,False,True,False,False,False,False,False,False,False,4850
271.15,0.0,0.0,90,2014,2,17,0,48,15,0,False,True,False,False,False,False,False,False,False,4051
288.73,0.0,0.0,40,2018,4,27,4,117,15,0,False,True,False,False,False,False,False,False,False,6560
296.37,0.0,0.0,20,2016,9,11,6,255,19,0,False,True,False,False,False,False,False,False,False,3618
300.81,0.0,0.0,20,2018,7,30,0,211,15,0,False,True,False,False,False,False,False,False,False,5483
264.69,0.0,0.0,64,2013,12,29,6,363,1,0,False,True,False,False,False,False,False,False,False,724
271.84,0.0,0.0,75,2015,11,26,3,330,18,0,False,True,False,False,False,False,False,False,False,3027
291.49,1.35,0.0,90,2015,9,24,3,267,4,0,False,False,False,False,False,True,False,False,False,879
301.78,0.0,0.0,1,2015,9,3,3,246,16,0,True,False,False,False,False,False,False,False,False,6154
275.72,0.0,0.0,90,2017,3,25,5,84,5,0,False,True,False,False,False,False,False,False,False,618
276.64,0.0,0.0,5,2017,1,19,3,19,13,0,False,False,False,False,False,True,False,False,False,4878
264.65,0.0,0.0,90,2017,12,24,6,358,0,0,False,True,False,False,False,False,False,False,False,1147
272.48,0.0,0.0,90,2016,2,16,1,47,1,0,False,False,False,False,False,True,False,False,False,340
271.28,0.0,0.0,90,2013,3,1,4,60,16,0,False,True,False,False,False,False,False,False,False,6570
269.65,0.0,0.0,90,2013,2,23,5,54,17,0,False,False,False,False,False,False,False,True,False,4725
272.01,0.0,0.0,90,2016,1,28,3,28,13,0,False,True,False,False,False,False,False,False,False,4955
275.61,0.0,0.0,75,2017,11,27,0,331,8,0,False,True,False,False,False,False,False,False,False,5907
296.8,0.0,0.0,90,2016,4,18,0,109,16,0,False,True,False,False,False,False,False,False,False,6660
272.14,0.0,0.0,75,2013,3,25,0,84,11,0,False,True,False,False,False,False,False,False,False,4484
296.44,0.0,0.0,75,2016,7,3,6,185,11,0,False,True,False,False,False,False,False,False,False,3166
295.88,0.0,0.0,40,2016,9,7,2,251,15,0,False,True,False,False,False,False,False,False,False,5186
268.72,0.0,0.0,90,2013,3,5,1,64,22,0,False,False,False,False,False,False,False,True,False,1770
279.74,0.0,0.0,87,2012,10,19,4,293,5,0,False,False,False,False,False,False,True,False,False,2370
282.09,0.0,0.0,75,2017,2,22,2,53,19,0,False,False,False,True,False,False,False,False,False,3289
292.86,0.0,0.0,90,2018,6,19,1,170,18,0,False,False,False,False,False,False,True,False,False,4546
